,location,ticket_number,issued_date,description,status,dayofweek,hourofday,lat,lon,count,amount
7738,100 ELDORADO ST,394736D,2023/02/02 06:30:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,6,43.063417,-76.122402,1,60
7739,100 ELDORADO ST,369273D,2023/01/31 04:08:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,4,43.063417,-76.122402,1,60
7740,100 ELDORADO ST,407962D,2023/02/13 13:03:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Monday,13,43.063417,-76.122402,1,60
7741,100 ELDORADO ST,395051D,2023/02/16 12:31:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Thursday,12,43.063417,-76.122402,1,60
7742,100 ELDORADO ST,407991D,2023/02/16 12:30:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Thursday,12,43.063417,-76.122402,1,60
7743,100 ELDORADO ST,394842D,2023/03/08 06:38:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Wednesday,6,43.063417,-76.122402,1,60
7744,100 ELDORADO ST,394841D,2023/03/08 06:38:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,6,43.063417,-76.122402,1,60
7745,100 OLIVE ST,409431D,2023/02/15 10:00:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Promise To Pay,Wednesday,10,43.0567557,-76.1933925,1,60
7746,100 OLIVE ST,409430D,2023/02/15 10:00:00+00,LEFT WHEELS TO CURB/ALL CO15-301,Promise To Pay,Wednesday,10,43.0567557,-76.1933925,1,25
7747,100 OLIVE ST,409426D,2023/02/15 10:02:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Approved,Wednesday,10,43.0567557,-76.1933925,1,0
7748,100 OLIVE ST,409427D,2023/02/15 10:05:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Approved,Wednesday,10,43.0567557,-76.1933925,1,0
7749,100 OLIVE ST,409429D,2023/02/15 10:06:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Wednesday,10,43.0567557,-76.1933925,1,25
7750,100 OLIVE ST,409428D,2023/02/15 10:06:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Wednesday,10,43.0567557,-76.1933925,1,60
7751,100 OLIVE ST,409425D,2023/02/28 10:00:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,10,43.0567557,-76.1933925,1,60
7752,100 OLIVE ST,231301162,2023/03/07 11:03:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,11,43.0567557,-76.1933925,1,60
7753,100 OLIVE ST,231301163,2023/03/07 11:04:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Tuesday,11,43.0567557,-76.1933925,1,60
7754,100 OLIVE ST,231301166,2023/03/07 11:06:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,11,43.0567557,-76.1933925,1,60
7755,100 OLIVE ST,231301165,2023/03/07 11:06:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Tuesday,11,43.0567557,-76.1933925,1,25
7756,100 OLIVE ST,231301164,2023/03/07 11:06:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Tuesday,11,43.0567557,-76.1933925,1,25
7757,100 OLIVE ST,231301167,2023/03/07 11:08:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Tuesday,11,43.0567557,-76.1933925,1,25
7758,100 OLIVE ST,231301168,2023/03/07 11:08:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,11,43.0567557,-76.1933925,1,60
7759,100 OLIVE ST,231301169,2023/03/07 11:10:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,11,43.0567557,-76.1933925,1,60
7760,100 OLIVE ST,231301171,2023/03/07 11:11:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,11,43.0567557,-76.1933925,1,60
7761,100 OLIVE ST,231301170,2023/03/07 11:11:00+00,LEFT WHEELS TO CURB/ALL CO15-301,Second Notice,Tuesday,11,43.0567557,-76.1933925,1,25
7762,100 OLIVE ST,231301173,2023/03/07 11:13:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,11,43.0567557,-76.1933925,1,60
7763,100 OLIVE ST,231301172,2023/03/07 11:13:00+00,LEFT WHEELS TO CURB/ALL CO15-301,Second Notice,Tuesday,11,43.0567557,-76.1933925,1,25
7764,100 OLIVE ST,231301174,2023/03/07 11:14:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,11,43.0567557,-76.1933925,1,60
7765,100 OLIVE ST,231301435,2023/03/23 11:48:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Thursday,11,43.0567557,-76.1933925,1,60
7766,100 OLIVE ST,231301436,2023/03/23 11:49:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Thursday,11,43.0567557,-76.1933925,1,100
7767,100 OLIVE ST,231301437,2023/03/23 11:51:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,11,43.0567557,-76.1933925,1,25
7768,100 OLIVE ST,231301438,2023/03/23 11:51:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Thursday,11,43.0567557,-76.1933925,1,60
7769,900 HARRISON ST,381440D,2023/01/05 10:57:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,10,43.044117,-76.136422,1,25
7770,900 HARRISON ST,23500165,2023/01/09 13:33:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,13,43.044117,-76.136422,1,25
7771,900 HARRISON ST,230100002,2023/01/24 10:17:00+00,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Fourth Notice,Tuesday,10,43.044117,-76.136422,1,60
7772,900 HARRISON ST,230900456,2023/01/25 10:26:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Wednesday,10,43.044117,-76.136422,1,60
7773,900 HARRISON ST,230900457,2023/01/25 10:26:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Wednesday,10,43.044117,-76.136422,1,60
7774,900 HARRISON ST,23500714,2023/01/30 09:36:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Monday,9,43.044117,-76.136422,1,25
7775,900 HARRISON ST,231500681,2023/01/30 16:26:00+00,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Monday,16,43.044117,-76.136422,1,25
7776,900 HARRISON ST,231500680,2023/01/30 16:25:00+00,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Approved,Monday,16,43.044117,-76.136422,1,0
7777,900 HARRISON ST,231500682,2023/01/30 16:27:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Monday,16,43.044117,-76.136422,1,25
7778,900 HARRISON ST,231500683,2023/01/30 16:28:00+00,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Approved,Monday,16,43.044117,-76.136422,1,0
7779,900 HARRISON ST,231500684,2023/01/30 16:28:00+00,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Monday,16,43.044117,-76.136422,1,25
7780,900 HARRISON ST,231500687,2023/01/30 16:31:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Monday,16,43.044117,-76.136422,1,25
7781,900 HARRISON ST,231500685,2023/01/30 16:29:00+00,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Monday,16,43.044117,-76.136422,1,25
7782,900 HARRISON ST,231500688,2023/01/30 16:32:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Monday,16,43.044117,-76.136422,1,25
7783,900 HARRISON ST,231500686,2023/01/30 16:31:00+00,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Monday,16,43.044117,-76.136422,1,25
7784,900 HARRISON ST,231500689,2023/01/30 16:33:00+00,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Monday,16,43.044117,-76.136422,1,25
7785,900 HARRISON ST,231500690,2023/01/30 16:34:00+00,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Monday,16,43.044117,-76.136422,1,25
7786,900 HARRISON ST,23500792,2023/02/01 09:54:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,9,43.044117,-76.136422,1,25
7787,900 HARRISON ST,23500793,2023/02/01 09:56:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,9,43.044117,-76.136422,1,25
7788,900 HARRISON ST,23500830,2023/02/02 09:48:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Thursday,9,43.044117,-76.136422,1,25
7789,900 HARRISON ST,393880D,2023/01/25 03:00:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,3,43.044117,-76.136422,1,60
7790,900 HARRISON ST,231501077,2023/02/14 17:33:00+00,NO PARKING ANY TIME CO15-316 (A)14,Issued,Tuesday,17,43.044117,-76.136422,1,25
7791,900 HARRISON ST,397571D,2023/02/13 19:28:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Monday,19,43.044117,-76.136422,1,60
7792,900 HARRISON ST,397572D,2023/02/13 19:30:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,19,43.044117,-76.136422,1,60
7793,900 HARRISON ST,230100492,2023/02/18 16:18:00+00,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Saturday,16,43.044117,-76.136422,1,25
7794,900 HARRISON ST,231300889,2023/02/18 16:18:00+00,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Saturday,16,43.044117,-76.136422,1,25
7795,900 HARRISON ST,231501212,2023/02/18 16:18:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,16,43.044117,-76.136422,1,25
7796,900 HARRISON ST,230100493,2023/02/18 16:19:00+00,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Saturday,16,43.044117,-76.136422,1,25
7797,900 HARRISON ST,230100690,2023/02/28 17:07:00+00,NO PARKING ANY TIME CO15-316 (A)14,Issued,Tuesday,17,43.044117,-76.136422,1,25
7798,900 HARRISON ST,231501400,2023/02/28 17:07:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,17,43.044117,-76.136422,1,25
7799,900 HARRISON ST,231501401,2023/02/28 17:08:00+00,NO PARKING ANY TIME CO15-316 (A)14,Second Notice,Tuesday,17,43.044117,-76.136422,1,25
7800,900 HARRISON ST,408808D,2023/02/27 19:47:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,19,43.044117,-76.136422,1,60
7801,900 HARRISON ST,415937D,2023/03/06 09:44:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,9,43.044117,-76.136422,1,25
7802,900 HARRISON ST,411885D,2023/03/13 10:12:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,10,43.044117,-76.136422,1,25
7803,900 HARRISON ST,411886D,2023/03/13 10:13:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,10,43.044117,-76.136422,1,25
7804,100 WOODBINE AVE,231300202,2023/01/10 14:04:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,14,43.0684852,-76.1102028,1,60
7805,100 WOODBINE AVE,231300203,2023/01/10 14:06:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,14,43.0684852,-76.1102028,1,60
7806,100 WOODBINE AVE,393821D,2023/01/16 21:51:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Monday,21,43.0684852,-76.1102028,1,60
7807,100 WOODBINE AVE,393822D,2023/01/16 21:54:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Monday,21,43.0684852,-76.1102028,1,60
7808,100 WOODBINE AVE,393823D,2023/01/16 21:57:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,21,43.0684852,-76.1102028,1,60
7809,100 WOODBINE AVE,394593D,2023/01/24 16:53:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,16,43.0684852,-76.1102028,1,60
7810,100 WOODBINE AVE,394594D,2023/01/24 17:00:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,17,43.0684852,-76.1102028,1,25
7811,100 WOODBINE AVE,396654D,2023/01/26 01:05:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Thursday,1,43.0684852,-76.1102028,1,60
7812,100 WOODBINE AVE,393184D,2023/01/27 09:34:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Friday,9,43.0684852,-76.1102028,1,25
7813,100 WOODBINE AVE,3944449D,2023/01/30 11:46:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Void Approved,Monday,11,43.0684852,-76.1102028,1,0
7814,100 WOODBINE AVE,394448D,2023/01/30 11:45:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,11,43.0684852,-76.1102028,1,60
7815,100 WOODBINE AVE,377181D,2023/01/31 02:02:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Tuesday,2,43.0684852,-76.1102028,1,60
7816,100 WOODBINE AVE,394449D,2023/01/30 11:46:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,11,43.0684852,-76.1102028,1,25
7817,100 WOODBINE AVE,394545D,2023/02/01 10:59:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,10,43.0684852,-76.1102028,1,25
7818,100 WOODBINE AVE,395252D,2023/02/04 10:21:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Denied,Saturday,10,43.0684852,-76.1102028,1,60
7819,100 WOODBINE AVE,408129D,2023/02/07 11:59:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Tuesday,11,43.0684852,-76.1102028,1,60
7820,100 WOODBINE AVE,408131D,2023/02/07 12:04:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Tuesday,12,43.0684852,-76.1102028,1,60
7821,100 WOODBINE AVE,408130D,2023/02/07 12:02:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,12,43.0684852,-76.1102028,1,60
7822,100 WOODBINE AVE,231300761,2023/02/13 11:12:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Monday,11,43.0684852,-76.1102028,1,60
7823,100 WOODBINE AVE,231300762,2023/02/13 11:13:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,11,43.0684852,-76.1102028,1,60
7824,100 WOODBINE AVE,231300763,2023/02/13 11:14:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,11,43.0684852,-76.1102028,1,60
7825,511 STATE ST S,382126D,2023/01/03 09:20:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Fourth Notice,Tuesday,9,0.0,0.0,1,25
7826,511 STATE ST S,382132D,2023/01/03 14:50:00+00,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Tuesday,14,0.0,0.0,1,25
7827,511 STATE ST S,374404D,2023/01/04 21:55:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,21,0.0,0.0,1,25
7828,511 STATE ST S,374408D,2023/01/06 09:26:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Fourth Notice,Friday,9,0.0,0.0,1,25
7829,511 STATE ST S,382137D,2023/01/06 09:16:00+00,LIMITED PARKING ONLY 9 AM-6 PM CO15-365,Fourth Notice,Friday,9,0.0,0.0,1,25
7830,511 STATE ST S,374409D,2023/01/09 09:05:00+00,LIMITED PARKING ONLY 9 AM-4 PM CO15-365,Adjudication Approved,Monday,9,0.0,0.0,1,0
7831,511 STATE ST S,358583D,2023/01/11 09:40:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,9,0.0,0.0,1,25
7832,511 STATE ST S,374417D,2023/01/12 09:17:00+00,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Thursday,9,0.0,0.0,1,25
7833,511 STATE ST S,374418D,2023/01/12 13:54:00+00,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Thursday,13,0.0,0.0,1,25
7834,511 STATE ST S,382149D,2023/01/12 09:32:00+00,NO PERMIT/ALL TIMES CO15-365,Issued,Thursday,9,0.0,0.0,1,25
7835,511 STATE ST S,382152D,2023/01/17 10:00:00+00,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Tuesday,10,0.0,0.0,1,25
7836,511 STATE ST S,374423D,2023/01/19 14:30:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Thursday,14,0.0,0.0,1,25
7837,511 STATE ST S,382156D,2023/01/20 15:01:00+00,LIMITED PARKING ONLY/ALL TIMES CO15-365,Fourth Notice,Friday,15,0.0,0.0,1,25
7838,511 STATE ST S,384641D,2023/02/01 13:24:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Wednesday,13,0.0,0.0,1,25
7839,511 STATE ST S,382157D,2023/02/01 09:17:00+00,LIMITED PARKING ONLY 9 AM-6 PM CO15-365,Third Notice,Wednesday,9,0.0,0.0,1,25
7840,511 STATE ST S,382158D,2023/02/01 09:20:00+00,LIMITED PARKING ONLY 9 AM-6 PM CO15-365,Paid In Full,Wednesday,9,0.0,0.0,1,25
7841,511 STATE ST S,384643D,2023/02/02 09:54:00+00,LIMITED PARKING ONLY 9 AM-6 PM CO15-365,Third Notice,Thursday,9,0.0,0.0,1,25
7842,511 STATE ST S,384644D,2023/02/02 09:58:00+00,LIMITED PARKING ONLY 9 AM-6 PM CO15-365,Paid In Full,Thursday,9,0.0,0.0,1,25
7843,511 STATE ST S,384646D,2023/02/02 10:00:00+00,LIMITED PARKING ONLY 9 AM-6 PM CO15-365,Third Notice,Thursday,10,0.0,0.0,1,25
7844,511 STATE ST S,384648D,2023/02/07 09:01:00+00,LIMITED PARKING ONLY/ALL TIMES CO15-365,Third Notice,Tuesday,9,0.0,0.0,1,25
7845,511 STATE ST S,374425D,2023/02/09 10:25:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,10,0.0,0.0,1,25
7846,511 STATE ST S,374427D,2023/02/15 11:09:00+00,MISC,Paid In Full,Wednesday,11,0.0,0.0,1,25
7847,511 STATE ST S,374432D,2023/02/22 13:14:00+00,LIMITED PARKING ONLY/ALL TIMES CO15-365,Paid In Full,Wednesday,13,0.0,0.0,1,25
7848,511 STATE ST S,384658D,2023/02/21 10:01:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,10,0.0,0.0,1,25
7849,511 STATE ST S,384659D,2023/02/21 10:05:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Tuesday,10,0.0,0.0,1,25
7850,511 STATE ST S,384660D,2023/02/21 11:41:00+00,MISC,Third Notice,Tuesday,11,0.0,0.0,1,25
7851,511 STATE ST S,384661D,2023/02/21 13:19:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Tuesday,13,0.0,0.0,1,25
7852,511 STATE ST S,384662D,2023/02/21 13:22:00+00,MISC,Third Notice,Tuesday,13,0.0,0.0,1,25
7853,511 STATE ST S,374436D,2023/03/02 13:42:00+00,NO PERMIT/ALL TIMES CO15-365,Second Notice,Thursday,13,0.0,0.0,1,50
7854,511 STATE ST S,384666D,2023/02/22 14:34:00+00,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,14,0.0,0.0,1,25
7855,511 STATE ST S,384667D,2023/02/22 14:36:00+00,LEFT WHEELS TO CURB/ALL CO15-301,Third Notice,Wednesday,14,0.0,0.0,1,25
7856,511 STATE ST S,384668D,2023/02/23 09:25:00+00,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Thursday,9,0.0,0.0,1,25
7857,511 STATE ST S,384669D,2023/02/23 10:10:00+00,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Thursday,10,0.0,0.0,1,25
7858,511 STATE ST S,374437D,2023/03/02 13:43:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Thursday,13,0.0,0.0,1,25
7859,511 STATE ST S,384676D,2023/03/01 11:03:00+00,NO PERMIT/ALL TIMES CO15-365,Second Notice,Wednesday,11,0.0,0.0,1,25
7860,511 STATE ST S,384678D,2023/03/02 09:48:00+00,NO PERMIT/ALL TIMES CO15-365,Second Notice,Thursday,9,0.0,0.0,1,25
7861,511 STATE ST S,384679D,2023/03/02 09:51:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Thursday,9,0.0,0.0,1,25
7862,511 STATE ST S,381764D,2023/03/09 15:04:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Thursday,15,0.0,0.0,1,25
7863,511 STATE ST S,381766D,2023/03/10 09:34:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Friday,9,0.0,0.0,1,100
7864,511 STATE ST S,358576D,2023/10/01 09:45:00+00,NO PARKING ANY TIME CO15-316 (A)14,Void Approved,Sunday,9,0.0,0.0,1,0
7865,100 BRYANT AVE,393882D,2023/01/22 19:10:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Sunday,19,43.047359,-76.179027,1,60
7866,100 BRYANT AVE,393883D,2023/01/22 19:13:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Sunday,19,43.047359,-76.179027,1,60
7867,100 BRYANT AVE,393884D,2023/01/22 19:20:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Sunday,19,43.047359,-76.179027,1,60
7868,100 BRYANT AVE,386314D,2023/02/02 23:48:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,23,43.047359,-76.179027,1,60
7869,100 BRYANT AVE,408030D,2023/02/26 14:41:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Sunday,14,43.047359,-76.179027,1,60
7870,100 BRYANT AVE,408031D,2023/02/26 14:44:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Sunday,14,43.047359,-76.179027,1,60
7871,100 BRYANT AVE,408032D,2023/02/26 14:47:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Sunday,14,43.047359,-76.179027,1,60
7872,100 BRYANT AVE,408033D,2023/02/26 14:52:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Sunday,14,43.047359,-76.179027,1,60
7873,100 BRYANT AVE,408035D,2023/02/26 14:59:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Sunday,14,43.047359,-76.179027,1,60
7874,100 BRYANT AVE,408034D,2023/02/26 14:56:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Sunday,14,43.047359,-76.179027,1,60
7875,100 BRYANT AVE,404837D,2023/02/26 15:06:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Void Approved,Sunday,15,43.047359,-76.179027,1,0
7876,100 BRYANT AVE,408038D,2023/02/26 15:09:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Sunday,15,43.047359,-76.179027,1,60
7877,100 BRYANT AVE,408039D,2023/02/26 15:12:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Sunday,15,43.047359,-76.179027,1,60
7878,100 BRYANT AVE,408040D,2023/02/26 15:16:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Sunday,15,43.047359,-76.179027,1,60
7879,100 BRYANT AVE,415635D,2023/02/27 20:38:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,20,43.047359,-76.179027,1,60
7880,100 BRYANT AVE,410969D,2023/02/24 01:35:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Friday,1,43.047359,-76.179027,1,60
7881,100 BRYANT AVE,408037D,2023/02/26 15:06:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Sunday,15,43.047359,-76.179027,1,60
7882,100 BRYANT AVE,231301277,2023/03/16 10:26:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Thursday,10,43.047359,-76.179027,1,25
7883,100 BRYANT AVE,415685D,2023/03/15 19:45:00+00,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Wednesday,19,43.047359,-76.179027,1,60
7884,200 CLINTON ST N,23500080,2023/01/06 10:09:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Friday,10,43.051417,-76.153402,1,25
7885,200 CLINTON ST N,23500081,2023/01/06 10:09:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Friday,10,43.051417,-76.153402,1,25
7886,200 CLINTON ST N,23500082,2023/01/06 10:11:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Friday,10,43.051417,-76.153402,1,25
7887,200 CLINTON ST N,23500381,2023/01/20 09:48:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Friday,9,43.051417,-76.153402,1,25
7888,200 CLINTON ST N,23500382,2023/01/20 09:51:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Partial ,Friday,9,43.051417,-76.153402,1,0
7889,200 CLINTON ST N,23500383,2023/01/20 09:51:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Partial ,Friday,9,43.051417,-76.153402,1,10
7890,200 CLINTON ST N,231500609,2023/01/25 10:34:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Fourth Notice,Wednesday,10,43.051417,-76.153402,1,25
7891,200 CLINTON ST N,231500610,2023/01/25 10:35:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.051417,-76.153402,1,25
7892,200 CLINTON ST N,231500611,2023/01/25 10:36:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.051417,-76.153402,1,25
7893,200 CLINTON ST N,231500612,2023/01/25 10:37:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.051417,-76.153402,1,25
7894,200 CLINTON ST N,231500613,2023/01/25 10:40:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.051417,-76.153402,1,25
7895,200 CLINTON ST N,231500619,2023/01/25 10:53:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Fourth Notice,Wednesday,10,43.051417,-76.153402,1,25
7896,200 CLINTON ST N,231500649,2023/01/26 10:52:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,10,43.051417,-76.153402,1,25
